id,month,abg_sku,rip_code,upc,brand,valid_from,valid_to,description,tier1_unit,tier1_qty,tier1_rebate,tier2_unit,tier2_qty,tier2_rebate,comments
58937,2026-04,8184240,100027,860177001138,550260,2026-04-01,2026-04-30,ANTEEL TEQUILA,Bottles,3.0,6.0,Case(s),1.0,21.0,750ML
58938,2026-04,8184240,100027,860177001138,550260,2026-04-01,2026-04-30,ANTEEL TEQUILA,Case(s),3.0,108.0,,0.0,0.0,750ML
58939,2026-04,8184340,100027,860177001145,550262,2026-04-01,2026-04-30,ANTEEL TEQUILA,Bottles,3.0,6.0,Case(s),1.0,21.0,750ML
58940,2026-04,8184340,100027,860177001145,550262,2026-04-01,2026-04-30,ANTEEL TEQUILA,Case(s),3.0,108.0,,0.0,0.0,750ML
58941,2026-04,8184440,100027,860177001145,550262,2026-04-01,2026-04-30,ANTEEL TEQUILA,Bottles,3.0,6.0,Case(s),1.0,21.0,750ML
58942,2026-04,8184440,100027,860177001145,550262,2026-04-01,2026-04-30,ANTEEL TEQUILA,Case(s),3.0,108.0,,0.0,0.0,750ML
58943,2026-04,5458040,100030,860006049515,741688,2026-04-01,2026-04-30,NEW ENGLAND BARREL SMALL BATCH SELECT BOURBON WHISKEY,Bottles,3.0,18.0,Case(s),1.0,49.0,750ML
58944,2026-04,5458140,100031,860006049539,741689,2026-04-01,2026-04-30,NEW ENGLAND BARREL SMALL BATCH 100PR BOURBON WHISKEY,Bottles,3.0,8.0,Case(s),1.0,27.0,750ML
58945,2026-04,1023040,100035,810098402903,638119,2026-04-01,2026-04-30,LOBOS 1707 ANEJO 6PK,Case(s),1.0,36.0,Case(s),3.0,216.0,700ML
58946,2026-04,4237547,100049,93947189,673581,2026-04-01,2026-04-30,MELKA CJ CABERNET SAUVIGNON,Case(s),1.0,80.0,,0.0,0.0,750ML
58947,2026-04,3230520,100054,10026964690269,745950,2026-04-01,2026-04-30,FLOR DE CANA 4 YEAR OLD GOLD & WHITE,Case(s),1.0,10.0,Case(s),3.0,50.0,1.75L & 750ML
58948,2026-04,3230540,100054,10026964177197,745950,2026-04-01,2026-04-30,FLOR DE CANA 4 YEAR OLD GOLD & WHITE,Case(s),1.0,10.0,Case(s),3.0,50.0,1.75L & 750ML
58949,2026-04,3230620,100054,26964194425,632315,2026-04-01,2026-04-30,FLOR DE CANA 4 YEAR OLD GOLD & WHITE,Case(s),1.0,10.0,Case(s),3.0,50.0,1.75L & 750ML
58950,2026-04,3230640,100054,26964904291,632315,2026-04-01,2026-04-30,FLOR DE CANA 4 YEAR OLD GOLD & WHITE,Case(s),1.0,10.0,Case(s),3.0,50.0,1.75L & 750ML
58951,2026-04,3230040,100055,10026964852742,745949,2026-04-01,2026-04-30,FLOR DE CANA 7 YEAR OLD GRAN RESERVA   EXCLUDES COMBOS,Case(s),1.0,24.0,,0.0,0.0,750ML
58952,2026-04,1243140,100124,7500462535308,558109,2026-04-01,2026-04-30,CAMPANTE MEZCAL,Case(s),1.0,12.0,,0.0,0.0,750ML
58953,2026-04,1001940,100128,860010268902,743649,2026-04-01,2026-04-30,AMANTE AMARO 1530,Case(s),1.0,12.0,,0.0,0.0,750ML
58954,2026-04,5200240,100129,811611006004,558880,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),2.0,10.0,Case(s),3.0,20.0,750ML
58955,2026-04,5200240,100129,811611006004,558880,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),5.0,50.0,,0.0,0.0,750ML
58956,2026-04,5200241,100129,811611006004,558880,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),2.0,10.0,Case(s),3.0,20.0,750ML
58957,2026-04,5200241,100129,811611006004,558880,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),5.0,50.0,,0.0,0.0,750ML
58958,2026-04,5200442,100129,811611006035,558878,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),2.0,10.0,Case(s),3.0,20.0,750ML
58959,2026-04,5200442,100129,811611006035,558878,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),5.0,50.0,,0.0,0.0,750ML
58960,2026-04,5202040,100129,811611006028,558879,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),2.0,10.0,Case(s),3.0,20.0,750ML
58961,2026-04,5202040,100129,811611006028,558879,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),5.0,50.0,,0.0,0.0,750ML
58962,2026-04,5202045,100129,811611006028,558879,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),2.0,10.0,Case(s),3.0,20.0,750ML
58963,2026-04,5202045,100129,811611006028,558879,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),5.0,50.0,,0.0,0.0,750ML
58964,2026-04,5202142,100129,811611006011,558881,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),2.0,10.0,Case(s),3.0,20.0,750ML
58965,2026-04,5202142,100129,811611006011,558881,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),5.0,50.0,,0.0,0.0,750ML
58966,2026-04,5202143,100129,811611006011,558881,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),2.0,10.0,Case(s),3.0,20.0,750ML
58967,2026-04,5202143,100129,811611006011,558881,2026-04-01,2026-04-30,NASIAKOS WINES,Case(s),5.0,50.0,,0.0,0.0,750ML
58968,2026-04,884140,100130,811611000057,558869,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),3.0,6.0,Case(s),5.0,20.0,750ML
58969,2026-04,884140,100130,811611000057,558869,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),10.0,50.0,,0.0,0.0,750ML
58970,2026-04,884141,100130,811611000057,558869,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),3.0,6.0,Case(s),5.0,20.0,750ML
58971,2026-04,884141,100130,811611000057,558869,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),10.0,50.0,,0.0,0.0,750ML
58972,2026-04,884146,100130,811611000057,558869,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),3.0,6.0,Case(s),5.0,20.0,750ML
58973,2026-04,884146,100130,811611000057,558869,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),10.0,50.0,,0.0,0.0,750ML
58974,2026-04,5235740,100130,811611000132,558868,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),3.0,6.0,Case(s),5.0,20.0,750ML
58975,2026-04,5235740,100130,811611000132,558868,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),10.0,50.0,,0.0,0.0,750ML
58976,2026-04,5245740,100130,811611000088,558870,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),3.0,6.0,Case(s),5.0,20.0,750ML
58977,2026-04,5245740,100130,811611000088,558870,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),10.0,50.0,,0.0,0.0,750ML
58978,2026-04,5245746,100130,811611000088,558870,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),3.0,6.0,Case(s),5.0,20.0,750ML
58979,2026-04,5245746,100130,811611000088,558870,2026-04-01,2026-04-30,ZACHARIAS VINEYARD,Case(s),10.0,50.0,,0.0,0.0,750ML
58980,2026-04,7385140,100131,811611000200,558872,2026-04-01,2026-04-30,LOUKATOS MAVRODAPHNE,Case(s),3.0,9.0,Case(s),5.0,20.0,750ML
58981,2026-04,7385140,100131,811611000200,558872,2026-04-01,2026-04-30,LOUKATOS MAVRODAPHNE,Case(s),10.0,50.0,,0.0,0.0,750ML
58982,2026-04,889040,100132,811611014009,558874,2026-04-01,2026-04-30,"LOUKATOS   MASTIC, OUZO LIQUEUR, TENTOURA, RAKOMELO HONEY BRANDY, TSIPOURO",Case(s),1.0,10.0,Case(s),2.0,24.0,750ML
58983,2026-04,2577040,100132,811611014078,558873,2026-04-01,2026-04-30,"LOUKATOS   MASTIC, OUZO LIQUEUR, TENTOURA, RAKOMELO HONEY BRANDY, TSIPOURO",Case(s),1.0,10.0,Case(s),2.0,24.0,750ML
58984,2026-04,2577140,100132,811611014092,558876,2026-04-01,2026-04-30,"LOUKATOS   MASTIC, OUZO LIQUEUR, TENTOURA, RAKOMELO HONEY BRANDY, TSIPOURO",Case(s),1.0,10.0,Case(s),2.0,24.0,750ML
58985,2026-04,7385340,100132,811611000224,558875,2026-04-01,2026-04-30,"LOUKATOS   MASTIC, OUZO LIQUEUR, TENTOURA, RAKOMELO HONEY BRANDY, TSIPOURO",Case(s),1.0,10.0,Case(s),2.0,24.0,750ML
58986,2026-04,7385440,100132,811611014047,558877,2026-04-01,2026-04-30,"LOUKATOS   MASTIC, OUZO LIQUEUR, TENTOURA, RAKOMELO HONEY BRANDY, TSIPOURO",Case(s),1.0,10.0,Case(s),2.0,24.0,750ML
58987,2026-04,5109240,100133,811611004109,558863,2026-04-01,2026-04-30,ACHAIA CLAUSS WINES,Case(s),3.0,9.0,Case(s),5.0,20.0,750ML & LITER
58988,2026-04,5109240,100133,811611004109,558863,2026-04-01,2026-04-30,ACHAIA CLAUSS WINES,Case(s),10.0,50.0,,0.0,0.0,750ML & LITER
58989,2026-04,5109430,100133,811611004055,558862,2026-04-01,2026-04-30,ACHAIA CLAUSS WINES,Case(s),3.0,9.0,Case(s),5.0,20.0,750ML & LITER
58990,2026-04,5109430,100133,811611004055,558862,2026-04-01,2026-04-30,ACHAIA CLAUSS WINES,Case(s),10.0,50.0,,0.0,0.0,750ML & LITER
58991,2026-04,5109440,100133,811611004079,601359,2026-04-01,2026-04-30,ACHAIA CLAUSS WINES,Case(s),3.0,9.0,Case(s),5.0,20.0,750ML & LITER
58992,2026-04,5109440,100133,811611004079,601359,2026-04-01,2026-04-30,ACHAIA CLAUSS WINES,Case(s),10.0,50.0,,0.0,0.0,750ML & LITER
58993,2026-04,7640040,100134,811611000606,749702,2026-04-01,2026-04-30,BROUSKO WINES   RED & WHITE,Case(s),2.0,10.0,Case(s),3.0,24.0,750ML
58994,2026-04,7640040,100134,811611000606,749702,2026-04-01,2026-04-30,BROUSKO WINES   RED & WHITE,Case(s),5.0,60.0,,0.0,0.0,750ML
58995,2026-04,7640140,100134,811611000613,558865,2026-04-01,2026-04-30,BROUSKO WINES   RED & WHITE,Case(s),2.0,10.0,Case(s),3.0,24.0,750ML
58996,2026-04,7640140,100134,811611000613,558865,2026-04-01,2026-04-30,BROUSKO WINES   RED & WHITE,Case(s),5.0,60.0,,0.0,0.0,750ML
58997,2026-04,2370041,100149,818844024751,651856,2026-04-01,2026-04-30,CREYENTE MEZCAL AZUL,Case(s),1.0,100.0,,0.0,0.0,750ML
58998,2026-04,1539745,100176,85733911458,608281,2026-04-01,2026-04-30,AL LAYTANY ARAK,Case(s),1.0,15.0,,0.0,0.0,750ML
58999,2026-04,1544040,100177,85733911663,608282,2026-04-01,2026-04-30,ARAK TOUMA,Case(s),1.0,24.0,,0.0,0.0,750ML
59000,2026-04,796040,100178,196852393671,664690,2026-04-01,2026-04-30,FOUR WALLS WHISKEY,Bottles,2.0,2.0,Case(s),1.0,12.0,750ML
59001,2026-04,796040,100178,196852393671,664690,2026-04-01,2026-04-30,FOUR WALLS WHISKEY,Case(s),3.0,108.0,,0.0,0.0,750ML
59002,2026-04,1478030,100187,186332000892,268624,2026-04-01,2026-04-30,SELETA CACHACA,Case(s),1.0,8.0,,0.0,0.0,LITER
59003,2026-04,373040,100188,816136020429,606395,2026-04-01,2026-04-30,GOLD BAR WHISKEY   EXCLUDES COMBOS,Bottles,2.0,5.0,Case(s),1.0,30.0,750ML
59004,2026-04,5140062,100189,5907796375396,652617,2026-04-01,2026-04-30,KIJAFA CHERRY,Case(s),1.0,10.0,Case(s),3.0,75.0,750ML
59005,2026-04,3805523,100220,811538010764,633173,2026-04-01,2026-04-30,JOSE CUERVO GOLD TRAY PACK,Case(s),1.0,15.0,,0.0,0.0,1.75L TRAY PACK
59006,2026-04,3804820,100223,811538010153,566833,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59007,2026-04,3804840,100223,811538010139,566833,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59008,2026-04,3804843,100223,818844029053,6776AO,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59009,2026-04,3804846,100223,818844029046,07258421A0,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59010,2026-04,3805120,100223,811538010252,566834,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59011,2026-04,3805140,100223,811538010238,566834,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59012,2026-04,3805149,100223,811538010238,566834,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59013,2026-04,3806440,100223,818844024829,643205,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59014,2026-04,3806520,100223,811538010405,299217,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59015,2026-04,3806540,100223,811538010375,299217,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59016,2026-04,3806840,100223,811538010412,757766,2026-04-01,2026-04-30,"1800 TEQUILA   COCONUT, JALAPENO, REPOSADO & SILVER 6 PACK VAP = 1/2 CASE",Case(s),3.0,30.0,Case(s),10.0,250.0,1.75L & 750ML
59017,2026-04,1313030,100225,818844028025,715039,2026-04-01,2026-04-30,JOSE CUERVO DEVIL'S RESERVE,Case(s),1.0,18.0,Case(s),3.0,90.0,LITER & 750ML
59018,2026-04,1313040,100225,818844028018,715039,2026-04-01,2026-04-30,JOSE CUERVO DEVIL'S RESERVE,Case(s),1.0,18.0,Case(s),3.0,90.0,LITER & 750ML
59019,2026-04,1443020,100310,82301175021,310860,2026-04-01,2026-04-30,DON Q RUM   3PK 1.75L= 1/2 CASE,Case(s),2.0,20.0,Case(s),6.0,150.0,"1.75L, 750ML, & 375ML"
59020,2026-04,1443040,100310,82301750020,310860,2026-04-01,2026-04-30,DON Q RUM   3PK 1.75L= 1/2 CASE,Case(s),2.0,20.0,Case(s),6.0,150.0,"1.75L, 750ML, & 375ML"
59021,2026-04,1443060,100310,82301375124,310860,2026-04-01,2026-04-30,DON Q RUM   3PK 1.75L= 1/2 CASE,Case(s),2.0,20.0,Case(s),6.0,150.0,"1.75L, 750ML, & 375ML"
59022,2026-04,1444020,100310,82301175014,310859,2026-04-01,2026-04-30,DON Q RUM   3PK 1.75L= 1/2 CASE,Case(s),2.0,20.0,Case(s),6.0,150.0,"1.75L, 750ML, & 375ML"
59023,2026-04,1444040,100310,82301750013,310859,2026-04-01,2026-04-30,DON Q RUM   3PK 1.75L= 1/2 CASE,Case(s),2.0,20.0,Case(s),6.0,150.0,"1.75L, 750ML, & 375ML"
59024,2026-04,1443030,100311,82301100023,310860,2026-04-01,2026-04-30,DON Q RUM,Case(s),1.0,12.0,Case(s),3.0,72.0,LITERS
59025,2026-04,1443030,100311,82301100023,310860,2026-04-01,2026-04-30,DON Q RUM,Case(s),6.0,216.0,,0.0,0.0,LITERS
59026,2026-04,1444030,100311,82301100016,310859,2026-04-01,2026-04-30,DON Q RUM,Case(s),1.0,12.0,Case(s),3.0,72.0,LITERS
59027,2026-04,1444030,100311,82301100016,310859,2026-04-01,2026-04-30,DON Q RUM,Case(s),6.0,216.0,,0.0,0.0,LITERS
59028,2026-04,4822141,100342,810885011226,687096,2026-04-01,2026-04-30,VEUVE DU VERNAY ICE ROSE & ICE WHITE,Case(s),3.0,72.0,Case(s),5.0,320.0,750ML
59029,2026-04,4822241,100342,810885011219,687097,2026-04-01,2026-04-30,VEUVE DU VERNAY ICE ROSE & ICE WHITE,Case(s),3.0,72.0,Case(s),5.0,320.0,750ML
59030,2026-04,4822440,100342,810885012087,687095,2026-04-01,2026-04-30,VEUVE DU VERNAY ICE ROSE & ICE WHITE,Case(s),3.0,72.0,Case(s),5.0,320.0,750ML
59031,2026-04,2820040,100380,718122340866,597962,2026-04-01,2026-04-30,"FABRIZIA   LIMONCELLO, BLOOD ORANGE CELLO, CREMA LEMONCELLO, PISTACHIO CELLO INCLUDES LEMON VODKA",Case(s),2.0,12.0,,0.0,0.0,750ML
59032,2026-04,2820140,100380,617401004607,597963,2026-04-01,2026-04-30,"FABRIZIA   LIMONCELLO, BLOOD ORANGE CELLO, CREMA LEMONCELLO, PISTACHIO CELLO INCLUDES LEMON VODKA",Case(s),2.0,12.0,,0.0,0.0,750ML
59033,2026-04,2820340,100380,648609835052,597964,2026-04-01,2026-04-30,"FABRIZIA   LIMONCELLO, BLOOD ORANGE CELLO, CREMA LEMONCELLO, PISTACHIO CELLO INCLUDES LEMON VODKA",Case(s),2.0,12.0,,0.0,0.0,750ML
59034,2026-04,2820940,100380,665415286823,600534,2026-04-01,2026-04-30,"FABRIZIA   LIMONCELLO, BLOOD ORANGE CELLO, CREMA LEMONCELLO, PISTACHIO CELLO INCLUDES LEMON VODKA",Case(s),2.0,12.0,,0.0,0.0,750ML
59035,2026-04,2821740,100380,783970944535,724939,2026-04-01,2026-04-30,"FABRIZIA   LIMONCELLO, BLOOD ORANGE CELLO, CREMA LEMONCELLO, PISTACHIO CELLO INCLUDES LEMON VODKA",Case(s),2.0,12.0,,0.0,0.0,750ML
59036,2026-04,2821840,100380,601527478893,775288,2026-04-01,2026-04-30,"FABRIZIA   LIMONCELLO, BLOOD ORANGE CELLO, CREMA LEMONCELLO, PISTACHIO CELLO INCLUDES LEMON VODKA",Case(s),2.0,12.0,,0.0,0.0,750ML
59037,2026-04,2820440,100381,686091737980,597966,2026-04-01,2026-04-30,FABRIZIA ITALIAN MARGARITA & LEMONADE   BOTTLED RTD COCKTAILS,Case(s),1.0,6.0,,0.0,0.0,750ML & 1.75L
59038,2026-04,643240,100389,85592151453,389712,2026-04-01,2026-04-30,HUSSONGS TEQUILA ANEJO & REPOSADO,Case(s),2.0,24.0,,0.0,0.0,750ML
59039,2026-04,643840,100389,85592123344,389713,2026-04-01,2026-04-30,HUSSONGS TEQUILA ANEJO & REPOSADO,Case(s),2.0,24.0,,0.0,0.0,750ML
59040,2026-04,3917041,100429,76841210144,680742,2026-04-01,2026-04-30,ZUBROWKA BISON GRASS 82º VODKA,Case(s),1.0,10.0,,0.0,0.0,750ML
59041,2026-04,1602140,100432,51497351090,637425,2026-04-01,2026-04-30,O'RTE TEQUILA,Case(s),1.0,36.0,,0.0,0.0,750ML
59042,2026-04,1602240,100432,51497351106,637426,2026-04-01,2026-04-30,O'RTE TEQUILA,Case(s),1.0,36.0,,0.0,0.0,750ML
59043,2026-04,1602340,100432,51497351083,637424,2026-04-01,2026-04-30,O'RTE TEQUILA,Case(s),1.0,36.0,,0.0,0.0,750ML
59044,2026-04,1515040,100435,847159003090,557269,2026-04-01,2026-04-30,OMAGE XO,Case(s),1.0,96.0,,0.0,0.0,ALL SIZES
59045,2026-04,1515060,100435,847159002833,557269,2026-04-01,2026-04-30,OMAGE XO,Case(s),1.0,96.0,,0.0,0.0,ALL SIZES
59046,2026-04,1514840,100436,847159003076,571509,2026-04-01,2026-04-30,OMAGE VS & VSOP   ALL SIZES,Case(s),1.0,12.0,Case(s),2.0,36.0,ALL SIZES
59047,2026-04,1514860,100436,847159002840,571509,2026-04-01,2026-04-30,OMAGE VS & VSOP   ALL SIZES,Case(s),1.0,12.0,Case(s),2.0,36.0,ALL SIZES
59048,2026-04,1514940,100436,847159003083,571510,2026-04-01,2026-04-30,OMAGE VS & VSOP   ALL SIZES,Case(s),1.0,12.0,Case(s),2.0,36.0,ALL SIZES
59049,2026-04,1514960,100436,847159003175,571510,2026-04-01,2026-04-30,OMAGE VS & VSOP   ALL SIZES,Case(s),1.0,12.0,Case(s),2.0,36.0,ALL SIZES
59050,2026-04,3834040,100457,736211630582,608645,2026-04-01,2026-04-30,EL BUHO ESPADIN MEZCAL   EXCLUDES COMBO,Case(s),1.0,6.0,Case(s),2.0,18.0,750ML
59051,2026-04,1499040,100460,860006789701,703344,2026-04-01,2026-04-30,KNOBEL TENNESSY WHISKEY & RYE,Bottles,3.0,4.0,Case(s),1.0,12.0,750ML
59052,2026-04,1499040,100460,860006789701,703344,2026-04-01,2026-04-30,KNOBEL TENNESSY WHISKEY & RYE,Case(s),3.0,48.0,,0.0,0.0,750ML
59053,2026-04,1499140,100460,860009954229,703346,2026-04-01,2026-04-30,KNOBEL TENNESSY WHISKEY & RYE,Bottles,3.0,4.0,Case(s),1.0,12.0,750ML
59054,2026-04,1499140,100460,860009954229,703346,2026-04-01,2026-04-30,KNOBEL TENNESSY WHISKEY & RYE,Case(s),3.0,48.0,,0.0,0.0,750ML
59055,2026-04,1001040,100477,680750897756,551661,2026-04-01,2026-04-30,SAINT LIBERTY,Case(s),2.0,40.0,Case(s),3.0,90.0,750ML
59056,2026-04,1001040,100477,680750897756,551661,2026-04-01,2026-04-30,SAINT LIBERTY,Case(s),6.0,300.0,,0.0,0.0,750ML
59057,2026-04,1001240,100477,680750897725,551659,2026-04-01,2026-04-30,SAINT LIBERTY,Case(s),2.0,40.0,Case(s),3.0,90.0,750ML
59058,2026-04,1001240,100477,680750897725,551659,2026-04-01,2026-04-30,SAINT LIBERTY,Case(s),6.0,300.0,,0.0,0.0,750ML
59059,2026-04,1052040,100478,503015808529,585024,2026-04-01,2026-04-30,RANCHO DE LA LUNA MEZCAL,Case(s),1.0,12.0,,0.0,0.0,750ML
59060,2026-04,1001340,100479,860006293420,603839,2026-04-01,2026-04-30,SAINT LIBERTY BERTIE'S CASK STRENGTH,Case(s),2.0,40.0,Case(s),3.0,90.0,750ML
59061,2026-04,1001340,100479,860006293420,603839,2026-04-01,2026-04-30,SAINT LIBERTY BERTIE'S CASK STRENGTH,Case(s),6.0,300.0,,0.0,0.0,750ML
59062,2026-04,640940,100488,87594760,441963,2026-04-01,2026-04-30,"CASA DRAGONES   JOVEN,JOVEN SIGNATURE 3PK = FULL CASE INCLUDES VAP",Bottles,1.0,30.0,Case(s),1.0,150.0,750ML
59063,2026-04,640940,100488,87594760,441963,2026-04-01,2026-04-30,"CASA DRAGONES   JOVEN,JOVEN SIGNATURE 3PK = FULL CASE INCLUDES VAP",Case(s),2.0,420.0,,0.0,0.0,750ML
59064,2026-04,641140,100488,87594760,441963,2026-04-01,2026-04-30,"CASA DRAGONES   JOVEN,JOVEN SIGNATURE 3PK = FULL CASE INCLUDES VAP",Bottles,1.0,30.0,Case(s),1.0,150.0,750ML
59065,2026-04,641140,100488,87594760,441963,2026-04-01,2026-04-30,"CASA DRAGONES   JOVEN,JOVEN SIGNATURE 3PK = FULL CASE INCLUDES VAP",Case(s),2.0,420.0,,0.0,0.0,750ML
59066,2026-04,3863020,100495,863365000418,554831,2026-04-01,2026-04-30,COUCH POTATO,Case(s),3.0,18.0,Case(s),5.0,50.0,1.75L & 750ML
59067,2026-04,3863020,100495,863365000418,554831,2026-04-01,2026-04-30,COUCH POTATO,Case(s),10.0,200.0,,0.0,0.0,1.75L & 750ML
59068,2026-04,3863040,100495,863365000401,554831,2026-04-01,2026-04-30,COUCH POTATO,Case(s),3.0,18.0,Case(s),5.0,50.0,1.75L & 750ML
59069,2026-04,3863040,100495,863365000401,554831,2026-04-01,2026-04-30,COUCH POTATO,Case(s),10.0,200.0,,0.0,0.0,1.75L & 750ML
59070,2026-04,7707140,100503,5099503000025,676385,2026-04-01,2026-04-30,BUNRATTY   IRISH WHISKEY,Bottles,3.0,6.0,,0.0,0.0,750ML
59071,2026-04,3510030,100507,850386001050,633495,2026-04-01,2026-04-30,V1 80 PROOF VODKA,Case(s),1.0,6.0,,0.0,0.0,LITER
59072,2026-04,3510140,100508,850386001098,633493,2026-04-01,2026-04-30,V1 VODKA FLAVORS,Case(s),3.0,18.0,,0.0,0.0,750ML
59073,2026-04,3510340,100508,850386001135,633491,2026-04-01,2026-04-30,V1 VODKA FLAVORS,Case(s),3.0,18.0,,0.0,0.0,750ML
59074,2026-04,3510440,100508,850386001074,633490,2026-04-01,2026-04-30,V1 VODKA FLAVORS,Case(s),3.0,18.0,,0.0,0.0,750ML
59075,2026-04,3510540,100508,850386001180,615301,2026-04-01,2026-04-30,V1 VODKA FLAVORS,Case(s),3.0,18.0,,0.0,0.0,750ML
59076,2026-04,1549040,100512,850044677016,571856,2026-04-01,2026-04-30,CALIROSA BLANCO,Case(s),1.0,24.0,,0.0,0.0,750ML
59077,2026-04,1549140,100513,850044677023,571854,2026-04-01,2026-04-30,CALIROSA ANEJO,Case(s),1.0,50.0,,0.0,0.0,750ML
59078,2026-04,1549440,100514,850044677009,632244,2026-04-01,2026-04-30,CALIROSA REPOSADO,Case(s),1.0,30.0,,0.0,0.0,750ML
59079,2026-04,610640,100523,789764101139,624014,2026-04-01,2026-04-30,HARDY XO COGNAC   6PKS = FULL CASE,Bottles,2.0,15.0,Case(s),1.0,75.0,750ML
59080,2026-04,557840,100524,789764120031,737947,2026-04-01,2026-04-30,MAISON ROUGE VS COGNAC & VSOP COGNAC,Case(s),1.0,12.0,Case(s),3.0,45.0,750ML
59081,2026-04,557940,100524,789764121038,737948,2026-04-01,2026-04-30,MAISON ROUGE VS COGNAC & VSOP COGNAC,Case(s),1.0,12.0,Case(s),3.0,45.0,750ML
59082,2026-04,559140,100525,789764102235,624012,2026-04-01,2026-04-30,"HARDY FAMILY   INCLUDES:VS, VSOP, ORGANIC & LEGEND",Case(s),1.0,24.0,,0.0,0.0,700ML & 750ML
59083,2026-04,559141,100525,850044574018,661506,2026-04-01,2026-04-30,"HARDY FAMILY   INCLUDES:VS, VSOP, ORGANIC & LEGEND",Case(s),1.0,24.0,,0.0,0.0,700ML & 750ML
59084,2026-04,559240,100525,789764103034,624013,2026-04-01,2026-04-30,"HARDY FAMILY   INCLUDES:VS, VSOP, ORGANIC & LEGEND",Case(s),1.0,24.0,,0.0,0.0,700ML & 750ML
59085,2026-04,559241,100525,789764122035,643962,2026-04-01,2026-04-30,"HARDY FAMILY   INCLUDES:VS, VSOP, ORGANIC & LEGEND",Case(s),1.0,24.0,,0.0,0.0,700ML & 750ML
59086,2026-04,559242,100525,850044574025,661505,2026-04-01,2026-04-30,"HARDY FAMILY   INCLUDES:VS, VSOP, ORGANIC & LEGEND",Case(s),1.0,24.0,,0.0,0.0,700ML & 750ML
